"unitid","institution name","year","C2017_A.First or Second Major","C2017_A.CIP Code -  2010 Classification","CipTitle","C2017_A.Award Level code","C2017_A_RV.Grand total","IDX_C"
"110592","California State University-Los Angeles","2017","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","11","-2"
"110592","California State University-Los Angeles","2017","First major","'16.0905'","Spanish Language and Literature","Master's degree","14","-2"
"110592","California State University-Los Angeles","2017","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"110608","California State University-Northridge","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","56","-2"
"110608","California State University-Northridge","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","18","-2"
"110608","California State University-Northridge","2017","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","22","-2"
"110608","California State University-Northridge","2017","First major","'16.0905'","Spanish Language and Literature","Master's degree","8","-2"
"110608","California State University-Northridge","2017","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","3","-2"
"110608","California State University-Northridge","2017","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"110617","California State University-Sacramento","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","34","-2"
"110617","California State University-Sacramento","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","11","-2"
"110617","California State University-Sacramento","2017","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","31","-2"
"110617","California State University-Sacramento","2017","First major","'16.0905'","Spanish Language and Literature","Master's degree","11","-2"
"110617","California State University-Sacramento","2017","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","4","-2"
"110617","California State University-Sacramento","2017","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"110635","University of California-Berkeley","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","150","-2"
"110635","University of California-Berkeley","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","25","-2"
"110635","University of California-Berkeley","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","29","-2"
"110635","University of California-Berkeley","2017","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","68","-2"
"110644","University of California-Davis","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","178","-2"
"110644","University of California-Davis","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","11","-2"
"110644","University of California-Davis","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","7","-2"
"110644","University of California-Davis","2017","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","64","-2"
"110644","University of California-Davis","2017","First major","'16.0905'","Spanish Language and Literature","Master's degree","3","-2"
"110644","University of California-Davis","2017","First major","'16.0905'","Spanish Language and Literature","Doctor's degree - research/scholarship","2","-2"
"110644","University of California-Davis","2017","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","81","-2"
"110644","University of California-Davis","2017","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","31","-2"
"110653","University of California-Irvine","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","78","-2"
"110653","University of California-Irvine","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","12","-2"
"110653","University of California-Irvine","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","11","-2"
"110653","University of California-Irvine","2017","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","24","-2"
"110653","University of California-Irvine","2017","First major","'16.0905'","Spanish Language and Literature","Master's degree","3","-2"
"110653","University of California-Irvine","2017","First major","'16.0905'","Spanish Language and Literature","Doctor's degree - research/scholarship","4","-2"
"110653","University of California-Irvine","2017","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","7","-2"
"110653","University of California-Irvine","2017","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"110662","University of California-Los Angeles","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","286","-2"
"110662","University of California-Los Angeles","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","29","-2"
"110662","University of California-Los Angeles","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","52","-2"
"110662","University of California-Los Angeles","2017","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","44","-2"
"110662","University of California-Los Angeles","2017","First major","'16.0905'","Spanish Language and Literature","Master's degree","5","-2"
"110662","University of California-Los Angeles","2017","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","73","-2"
"110662","University of California-Los Angeles","2017","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","19","-2"
"110671","University of California-Riverside","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","89","-2"
"110671","University of California-Riverside","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","3","-2"
"110671","University of California-Riverside","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","4","-2"
"110671","University of California-Riverside","2017","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","31","-2"
"110671","University of California-Riverside","2017","First major","'16.0905'","Spanish Language and Literature","Master's degree","2","-2"
"110671","University of California-Riverside","2017","First major","'16.0905'","Spanish Language and Literature","Doctor's degree - research/scholarship","3","-2"
"110671","University of California-Riverside","2017","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","25","-2"
"110671","University of California-Riverside","2017","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","20","-2"
"110680","University of California-San Diego","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","39","-2"
"110680","University of California-San Diego","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","3","-2"
"110680","University of California-San Diego","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","1","-2"
"110680","University of California-San Diego","2017","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"110680","University of California-San Diego","2017","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","9","-2"
"110680","University of California-San Diego","2017","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"110705","University of California-Santa Barbara","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","170","-2"
"110705","University of California-Santa Barbara","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","8","-2"
"110705","University of California-Santa Barbara","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","13","-2"
"110705","University of California-Santa Barbara","2017","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","37","-2"
"110705","University of California-Santa Barbara","2017","First major","'16.0905'","Spanish Language and Literature","Master's degree","4","-2"
"110705","University of California-Santa Barbara","2017","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","46","-2"
"110705","University of California-Santa Barbara","2017","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","17","-2"
"110714","University of California-Santa Cruz","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","243","-2"
"110714","University of California-Santa Cruz","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","9","-2"
"110714","University of California-Santa Cruz","2017","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","8","-2"
"110714","University of California-Santa Cruz","2017","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","21","-2"
"110714","University of California-Santa Cruz","2017","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","43","-2"
