"unitid","institution name","year","C2017_A.First or Second Major","C2017_A.CIP Code -  2010 Classification","CipTitle","C2017_A.Award Level code","C2017_A_RV.Grand total","IDX_C"
"149231","Southern Illinois University-Edwardsville","2017","First major","'13'","Education","Bachelor's degree","126","-2"
"149231","Southern Illinois University-Edwardsville","2017","First major","'13'","Education","Master's degree","92","-2"
"149231","Southern Illinois University-Edwardsville","2017","First major","'13'","Education","Doctor's degree - research/scholarship","10","-2"
"149231","Southern Illinois University-Edwardsville","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"149505","Trinity Christian College","2017","First major","'13'","Education","Bachelor's degree","82","-2"
"149505","Trinity Christian College","2017","First major","'13'","Education","Master's degree","28","-2"
"149505","Trinity Christian College","2017","Second major","'13'","Education","Bachelor's degree","27","-2"
"149514","Trinity International University-Illinois","2017","First major","'13'","Education","Bachelor's degree","16","-2"
"149514","Trinity International University-Illinois","2017","First major","'13'","Education","Master's degree","19","-2"
"149514","Trinity International University-Illinois","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"149639","VanderCook College of Music","2017","First major","'13'","Education","Bachelor's degree","9","-2"
"149639","VanderCook College of Music","2017","First major","'13'","Education","Master's degree","60","-2"
"149772","Western Illinois University","2017","First major","'13'","Education","Bachelor's degree","95","-2"
"149772","Western Illinois University","2017","First major","'13'","Education","Master's degree","174","-2"
"149772","Western Illinois University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","12","-2"
"149772","Western Illinois University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"149781","Wheaton College","2017","First major","'13'","Education","Bachelor's degree","34","-2"
"149781","Wheaton College","2017","First major","'13'","Education","Master's degree","24","-2"
"149781","Wheaton College","2017","Second major","'13'","Education","Bachelor's degree","14","-2"
"150066","Anderson University","2017","First major","'13'","Education","Bachelor's degree","49","-2"
"150066","Anderson University","2017","First major","'13'","Education","Master's degree","6","-2"
"150066","Anderson University","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"150136","Ball State University","2017","First major","'13'","Education","Bachelor's degree","313","-2"
"150136","Ball State University","2017","First major","'13'","Education","Master's degree","933","-2"
"150136","Ball State University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","31","-2"
"150136","Ball State University","2017","Second major","'13'","Education","Bachelor's degree","6","-2"
"150136","Ball State University","2017","Second major","'13'","Education","Master's degree","20","-2"
"150145","Bethel University","2017","First major","'13'","Education","Bachelor's degree","31","-2"
"150145","Bethel University","2017","First major","'13'","Education","Master's degree","23","-2"
"150145","Bethel University","2017","Second major","'13'","Education","Bachelor's degree","2","-2"
"150163","Butler University","2017","First major","'13'","Education","Bachelor's degree","72","-2"
"150163","Butler University","2017","First major","'13'","Education","Master's degree","45","-2"
"150163","Butler University","2017","Second major","'13'","Education","Bachelor's degree","10","-2"
"150172","Calumet College of Saint Joseph","2017","First major","'13'","Education","Bachelor's degree","14","-2"
"150172","Calumet College of Saint Joseph","2017","First major","'13'","Education","Master's degree","0","-2"
"150400","DePauw University","2017","First major","'13'","Education","Bachelor's degree","14","-2"
"150400","DePauw University","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"150455","Earlham College","2017","First major","'13'","Education","Master's degree","10","-2"
"150534","University of Evansville","2017","First major","'13'","Education","Bachelor's degree","24","-2"
"150534","University of Evansville","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"150604","Franklin College","2017","First major","'13'","Education","Bachelor's degree","22","-2"
"150668","Goshen College","2017","First major","'13'","Education","Bachelor's degree","8","-2"
"150668","Goshen College","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"150677","Grace College and Theological Seminary","2017","First major","'13'","Education","Bachelor's degree","34","-2"
"150677","Grace College and Theological Seminary","2017","First major","'13'","Education","Master's degree","11","-2"
"150756","Hanover College","2017","First major","'13'","Education","Bachelor's degree","9","-2"
"150756","Hanover College","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"150774","Holy Cross College","2017","First major","'13'","Education","Bachelor's degree","3","-2"
"150941","Huntington University","2017","First major","'13'","Education","Bachelor's degree","25","-2"
"150941","Huntington University","2017","First major","'13'","Education","Master's degree","3","-2"
"150941","Huntington University","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"151102","Purdue University Fort Wayne","2017","First major","'13'","Education","Bachelor's degree","113","-2"
"151102","Purdue University Fort Wayne","2017","First major","'13'","Education","Master's degree","37","-2"
"151111","Indiana University-Indianapolis","2017","First major","'13'","Education","Bachelor's degree","205","-2"
"151111","Indiana University-Indianapolis","2017","First major","'13'","Education","Master's degree","73","-2"
"151111","Indiana University-Indianapolis","2017","First major","'13'","Education","Doctor's degree - research/scholarship","4","-2"
"151263","University of Indianapolis","2017","First major","'13'","Education","Bachelor's degree","28","-2"
"151263","University of Indianapolis","2017","First major","'13'","Education","Master's degree","62","-2"
"151263","University of Indianapolis","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"151290","Indiana Institute of Technology","2017","First major","'13'","Education","Bachelor's degree","4","-2"
"151306","University of Southern Indiana","2017","First major","'13'","Education","Bachelor's degree","111","-2"
"151306","University of Southern Indiana","2017","First major","'13'","Education","Master's degree","17","-2"
"151306","University of Southern Indiana","2017","Second major","'13'","Education","Bachelor's degree","15","-2"
"151324","Indiana State University","2017","First major","'13'","Education","Bachelor's degree","132","-2"
"151324","Indiana State University","2017","First major","'13'","Education","Master's degree","106","-2"
"151324","Indiana State University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","54","-2"
"151324","Indiana State University","2017","Second major","'13'","Education","Bachelor's degree","16","-2"
"151333","Indiana University-Kokomo","2017","First major","'13'","Education","Bachelor's degree","30","-2"
"151342","Indiana University-South Bend","2017","First major","'13'","Education","Bachelor's degree","52","-2"
"151342","Indiana University-South Bend","2017","First major","'13'","Education","Master's degree","27","-2"
"151351","Indiana University-Bloomington","2017","First major","'13'","Education","Bachelor's degree","404","-2"
"151351","Indiana University-Bloomington","2017","First major","'13'","Education","Master's degree","225","-2"
"151351","Indiana University-Bloomington","2017","First major","'13'","Education","Doctor's degree - research/scholarship","67","-2"
"151360","Indiana University-Northwest","2017","First major","'13'","Education","Bachelor's degree","31","-2"
"151360","Indiana University-Northwest","2017","First major","'13'","Education","Master's degree","13","-2"
"151379","Indiana University-Southeast","2017","First major","'13'","Education","Bachelor's degree","90","-2"
"151379","Indiana University-Southeast","2017","First major","'13'","Education","Master's degree","59","-2"
"151388","Indiana University-East","2017","First major","'13'","Education","Bachelor's degree","56","-2"
"151388","Indiana University-East","2017","First major","'13'","Education","Master's degree","7","-2"
"151777","Manchester University","2017","First major","'13'","Education","Bachelor's degree","22","-2"
"151777","Manchester University","2017","Second major","'13'","Education","Bachelor's degree","2","-2"
"151786","Marian University","2017","First major","'13'","Education","Bachelor's degree","25","-2"
"151786","Marian University","2017","First major","'13'","Education","Master's degree","116","-2"
"151786","Marian University","2017","Second major","'13'","Education","Bachelor's degree","5","-2"
"151801","Indiana Wesleyan University-Marion","2017","First major","'13'","Education","Bachelor's degree","75","-2"
"151801","Indiana Wesleyan University-Marion","2017","First major","'13'","Education","Master's degree","35","-2"
"151801","Indiana Wesleyan University-Marion","2017","Second major","'13'","Education","Bachelor's degree","20","-2"
"151810","Martin University","2017","First major","'13'","Education","Bachelor's degree","3","-2"
"152080","University of Notre Dame","2017","First major","'13'","Education","Bachelor's degree","1","-2"
"152080","University of Notre Dame","2017","First major","'13'","Education","Master's degree","117","-2"
"152080","University of Notre Dame","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"152099","Oakland City University","2017","First major","'13'","Education","Bachelor's degree","13","-2"
"152099","Oakland City University","2017","First major","'13'","Education","Master's degree","14","-2"
"152099","Oakland City University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","13","-2"
"152336","University of Saint Francis-Fort Wayne","2017","First major","'13'","Education","Bachelor's degree","10","-2"
"152336","University of Saint Francis-Fort Wayne","2017","First major","'13'","Education","Master's degree","18","-2"
"152336","University of Saint Francis-Fort Wayne","2017","Second major","'13'","Education","Master's degree","1","-2"
"152381","Saint Mary-of-the-Woods College","2017","First major","'13'","Education","Bachelor's degree","31","-2"
"152390","Saint Mary's College","2017","First major","'13'","Education","Bachelor's degree","24","-2"
"152390","Saint Mary's College","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"152530","Taylor University","2017","First major","'13'","Education","Bachelor's degree","42","-2"
"152530","Taylor University","2017","First major","'13'","Education","Master's degree","14","-2"
"152567","Trine University","2017","First major","'13'","Education","Bachelor's degree","18","-2"
"152600","Valparaiso University","2017","First major","'13'","Education","Bachelor's degree","47","-2"
"152600","Valparaiso University","2017","First major","'13'","Education","Master's degree","29","-2"
"152600","Valparaiso University","2017","First major","'13.1306'","Foreign Language Teacher Education","Master's degree","0","-2"
"152600","Valparaiso University","2017","Second major","'13'","Education","Bachelor's degree","24","-2"
"152637","Vincennes University","2017","First major","'13'","Education","Bachelor's degree","20","-2"
"152798","Allen College","2017","First major","'13'","Education","Doctor's degree - research/scholarship","0","-2"
"152992","Briar Cliff University","2017","First major","'13'","Education","Bachelor's degree","12","-2"
"152992","Briar Cliff University","2017","First major","'13'","Education","Master's degree","0","-2"
"152992","Briar Cliff University","2017","Second major","'13'","Education","Bachelor's degree","6","-2"
"153001","Buena Vista University","2017","First major","'13'","Education","Bachelor's degree","134","-2"
"153001","Buena Vista University","2017","First major","'13'","Education","Master's degree","156","-2"
"153001","Buena Vista University","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"153108","Central College","2017","First major","'13'","Education","Bachelor's degree","20","-2"
"153108","Central College","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"153126","Clarke University","2017","First major","'13'","Education","Bachelor's degree","24","-2"
"153126","Clarke University","2017","First major","'13'","Education","Master's degree","15","-2"
"153126","Clarke University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"153144","Coe College","2017","First major","'13'","Education","Bachelor's degree","20","-2"
"153144","Coe College","2017","First major","'13'","Education","Master's degree","0","-2"
"153144","Coe College","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"153162","Cornell College","2017","First major","'13'","Education","Bachelor's degree","15","-2"
"153162","Cornell College","2017","Second major","'13'","Education","Bachelor's degree","9","-2"
"153250","Dordt University","2017","First major","'13'","Education","Bachelor's degree","41","-2"
"153250","Dordt University","2017","First major","'13'","Education","Master's degree","32","-2"
"153250","Dordt University","2017","Second major","'13'","Education","Bachelor's degree","29","-2"
"153269","Drake University","2017","First major","'13'","Education","Bachelor's degree","70","-2"
"153269","Drake University","2017","First major","'13'","Education","Master's degree","199","-2"
"153269","Drake University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","8","-2"
"153278","University of Dubuque","2017","First major","'13'","Education","Bachelor's degree","36","-2"
"153278","University of Dubuque","2017","Second major","'13'","Education","Bachelor's degree","13","-2"
"153302","Emmaus Bible College","2017","First major","'13'","Education","Bachelor's degree","6","-2"
"153320","Faith Baptist Bible College and Theological Seminary","2017","First major","'13'","Education","Bachelor's degree","5","-2"
"153320","Faith Baptist Bible College and Theological Seminary","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"153366","Graceland University-Lamoni","2017","First major","'13'","Education","Bachelor's degree","85","-2"
"153366","Graceland University-Lamoni","2017","First major","'13'","Education","Master's degree","65","-2"
"153366","Graceland University-Lamoni","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"153375","Grand View University","2017","First major","'13'","Education","Bachelor's degree","35","-2"
"153375","Grand View University","2017","First major","'13'","Education","Master's degree","3","-2"
"153603","Iowa State University","2017","First major","'13'","Education","Bachelor's degree","292","-2"
"153603","Iowa State University","2017","First major","'13'","Education","Master's degree","133","-2"
"153603","Iowa State University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","35","-2"
"153603","Iowa State University","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"153603","Iowa State University","2017","Second major","'13'","Education","Master's degree","2","-2"
"153603","Iowa State University","2017","Second major","'13'","Education","Doctor's degree - research/scholarship","0","-2"
"153658","University of Iowa","2017","First major","'13'","Education","Bachelor's degree","110","-2"
"153658","University of Iowa","2017","First major","'13'","Education","Master's degree","87","-2"
"153658","University of Iowa","2017","First major","'13'","Education","Doctor's degree - research/scholarship","30","-2"
"153658","University of Iowa","2017","First major","'13.1306'","Foreign Language Teacher Education","Master's degree","3","-2"
"153658","University of Iowa","2017","First major","'13.1306'","Foreign Language Teacher Education","Doctor's degree - research/scholarship","2","-2"
"153658","University of Iowa","2017","Second major","'13'","Education","Bachelor's degree","2","-2"
"153825","Loras College","2017","First major","'13'","Education","Bachelor's degree","17","-2"
"153825","Loras College","2017","First major","'13'","Education","Master's degree","0","-2"
"153825","Loras College","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"153834","Luther College","2017","First major","'13'","Education","Bachelor's degree","19","-2"
"153834","Luther College","2017","Second major","'13'","Education","Bachelor's degree","4","-2"
"153861","Maharishi International University","2017","First major","'13'","Education","Bachelor's degree","1","-2"
"153861","Maharishi International University","2017","First major","'13'","Education","Master's degree","2","-2"
"153861","Maharishi International University","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"154004","Morningside University","2017","First major","'13'","Education","Bachelor's degree","50","-2"
"154004","Morningside University","2017","First major","'13'","Education","Master's degree","357","-2"
"154004","Morningside University","2017","Second major","'13'","Education","Bachelor's degree","5","-2"
"154013","Mount Mercy University","2017","First major","'13'","Education","Bachelor's degree","29","-2"
"154013","Mount Mercy University","2017","First major","'13'","Education","Master's degree","8","-2"
"154013","Mount Mercy University","2017","Second major","'13'","Education","Bachelor's degree","9","-2"
"154022","Ashford University","2017","First major","'13'","Education","Bachelor's degree","1184","-2"
"154022","Ashford University","2017","First major","'13'","Education","Master's degree","872","-2"
"154022","Ashford University","2017","Second major","'13'","Education","Bachelor's degree","10","-2"
"154095","University of Northern Iowa","2017","First major","'13'","Education","Bachelor's degree","378","-2"
"154095","University of Northern Iowa","2017","First major","'13'","Education","Master's degree","128","-2"
"154095","University of Northern Iowa","2017","First major","'13'","Education","Doctor's degree - other","9","-2"
"154095","University of Northern Iowa","2017","First major","'13.1306'","Foreign Language Teacher Education","Bachelor's degree","0","-2"
"154095","University of Northern Iowa","2017","Second major","'13'","Education","Bachelor's degree","69","-2"
"154095","University of Northern Iowa","2017","Second major","'13'","Education","Master's degree","2","-2"
"154095","University of Northern Iowa","2017","Second major","'13'","Education","Doctor's degree - other","1","-2"
"154095","University of Northern Iowa","2017","Second major","'13.1306'","Foreign Language Teacher Education","Bachelor's degree","0","-2"
"154101","Northwestern College","2017","First major","'13'","Education","Bachelor's degree","40","-2"
"154101","Northwestern College","2017","First major","'13'","Education","Master's degree","40","-2"
"154101","Northwestern College","2017","Second major","'13'","Education","Bachelor's degree","3","-2"
"154101","Northwestern College","2017","Second major","'13'","Education","Master's degree","0","-2"
"154235","Saint Ambrose University","2017","First major","'13'","Education","Bachelor's degree","47","-2"
"154235","Saint Ambrose University","2017","First major","'13'","Education","Master's degree","14","-2"
"154235","Saint Ambrose University","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"154350","Simpson College","2017","First major","'13'","Education","Bachelor's degree","49","-2"
"154350","Simpson College","2017","First major","'13'","Education","Master's degree","10","-2"
"154350","Simpson College","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"154493","Upper Iowa University","2017","First major","'13'","Education","Bachelor's degree","60","-2"
"154493","Upper Iowa University","2017","First major","'13'","Education","Master's degree","19","-2"
"154493","Upper Iowa University","2017","Second major","'13'","Education","Bachelor's degree","32","-2"
"154518","Waldorf University","2017","First major","'13'","Education","Bachelor's degree","14","-2"
"154518","Waldorf University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"154527","Wartburg College","2017","First major","'13'","Education","Bachelor's degree","32","-2"
"154527","Wartburg College","2017","Second major","'13'","Education","Bachelor's degree","5","-2"
"154590","William Penn University","2017","First major","'13'","Education","Bachelor's degree","46","-2"
"154688","Baker University","2017","First major","'13'","Education","Bachelor's degree","18","-2"
"154688","Baker University","2017","First major","'13'","Education","Master's degree","173","-2"
"154688","Baker University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","42","-2"
"154688","Baker University","2017","Second major","'13'","Education","Bachelor's degree","3","-2"
"154712","Benedictine College","2017","First major","'13'","Education","Bachelor's degree","34","-2"
"154712","Benedictine College","2017","First major","'13'","Education","Master's degree","7","-2"
"154712","Benedictine College","2017","Second major","'13'","Education","Bachelor's degree","22","-2"
"154721","Bethany College","2017","First major","'13'","Education","Bachelor's degree","16","-2"
"154721","Bethany College","2017","Second major","'13'","Education","Bachelor's degree","2","-2"
"154749","Bethel College-North Newton","2017","First major","'13'","Education","Bachelor's degree","7","-2"
"154749","Bethel College-North Newton","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"154855","Central Christian College of Kansas","2017","First major","'13'","Education","Bachelor's degree","9","-2"
"155007","Donnelly College","2017","First major","'13'","Education","Bachelor's degree","5","-2"
"155025","Emporia State University","2017","First major","'13'","Education","Bachelor's degree","186","-2"
"155025","Emporia State University","2017","First major","'13'","Education","Master's degree","397","-2"
"155025","Emporia State University","2017","First major","'13.1306'","Foreign Language Teacher Education","Bachelor's degree","2","-2"
"155025","Emporia State University","2017","Second major","'13'","Education","Bachelor's degree","8","-2"
"155061","Fort Hays State University","2017","First major","'13'","Education","Bachelor's degree","294","-2"
"155061","Fort Hays State University","2017","First major","'13'","Education","Master's degree","391","-2"
"155061","Fort Hays State University","2017","Second major","'13'","Education","Bachelor's degree","7","-2"
"155070","Barclay College","2017","First major","'13'","Education","Bachelor's degree","6","-2"
"155089","Friends University","2017","First major","'13'","Education","Bachelor's degree","19","-2"
"155089","Friends University","2017","First major","'13'","Education","Master's degree","24","-2"
"155089","Friends University","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"155140","Haskell Indian Nations University","2017","First major","'13'","Education","Bachelor's degree","6","-2"
"155308","Kansas Christian College","2017","First major","'13'","Education","Bachelor's degree","0","-2"
"155317","University of Kansas","2017","First major","'13'","Education","Bachelor's degree","145","-2"
"155317","University of Kansas","2017","First major","'13'","Education","Master's degree","378","-2"
"155317","University of Kansas","2017","First major","'13'","Education","Doctor's degree - research/scholarship","48","-2"
"155317","University of Kansas","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"155335","Newman University","2017","First major","'13'","Education","Bachelor's degree","57","-2"
"155335","Newman University","2017","First major","'13'","Education","Master's degree","75","-2"
"155335","Newman University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"155399","Kansas State University","2017","First major","'13'","Education","Bachelor's degree","313","-2"
"155399","Kansas State University","2017","First major","'13'","Education","Master's degree","276","-2"
"155399","Kansas State University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","27","-2"
"155399","Kansas State University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"155414","Kansas Wesleyan University","2017","First major","'13'","Education","Bachelor's degree","15","-2"
"155414","Kansas Wesleyan University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"155511","McPherson College","2017","First major","'13'","Education","Bachelor's degree","5","-2"
"155511","McPherson College","2017","First major","'13'","Education","Master's degree","0","-2"
"155511","McPherson College","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"155520","MidAmerica Nazarene University","2017","First major","'13'","Education","Bachelor's degree","19","-2"
"155520","MidAmerica Nazarene University","2017","First major","'13'","Education","Master's degree","40","-2"
"155627","Ottawa University-Ottawa","2017","First major","'13'","Education","Bachelor's degree","12","-2"
"155627","Ottawa University-Ottawa","2017","First major","'13'","Education","Master's degree","2","-2"
"155636","Ottawa University-Kansas City","2017","First major","'13'","Education","Bachelor's degree","8","-2"
"155636","Ottawa University-Kansas City","2017","First major","'13'","Education","Master's degree","4","-2"
"155681","Pittsburg State University","2017","First major","'13'","Education","Bachelor's degree","169","-2"
"155681","Pittsburg State University","2017","First major","'13'","Education","Master's degree","229","-2"
"155812","University of Saint Mary","2017","First major","'13'","Education","Bachelor's degree","6","-2"
"155812","University of Saint Mary","2017","First major","'13'","Education","Master's degree","39","-2"
"155900","Southwestern College","2017","First major","'13'","Education","Bachelor's degree","19","-2"
"155900","Southwestern College","2017","First major","'13'","Education","Master's degree","52","-2"
"155900","Southwestern College","2017","First major","'13'","Education","Doctor's degree - other","11","-2"
"155900","Southwestern College","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"155937","Sterling College","2017","First major","'13'","Education","Bachelor's degree","18","-2"
"155937","Sterling College","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"155973","Tabor College","2017","First major","'13'","Education","Bachelor's degree","21","-2"
"155973","Tabor College","2017","Second major","'13'","Education","Bachelor's degree","4","-2"
"156082","Washburn University","2017","First major","'13'","Education","Bachelor's degree","50","-2"
"156082","Washburn University","2017","First major","'13'","Education","Master's degree","32","-2"
"156125","Wichita State University","2017","First major","'13'","Education","Bachelor's degree","194","-2"
"156125","Wichita State University","2017","First major","'13'","Education","Master's degree","118","-2"
"156125","Wichita State University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","9","-2"
"156189","Alice Lloyd College","2017","First major","'13'","Education","Bachelor's degree","10","-2"
"156189","Alice Lloyd College","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"156213","Asbury University","2017","First major","'13'","Education","Bachelor's degree","23","-2"
"156213","Asbury University","2017","First major","'13'","Education","Master's degree","48","-2"
"156213","Asbury University","2017","Second major","'13'","Education","Bachelor's degree","2","-2"
"156286","Bellarmine University","2017","First major","'13'","Education","Bachelor's degree","35","-2"
"156286","Bellarmine University","2017","First major","'13'","Education","Master's degree","92","-2"
"156286","Bellarmine University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","8","-2"
"156286","Bellarmine University","2017","Second major","'13'","Education","Bachelor's degree","33","-2"
"156286","Bellarmine University","2017","Second major","'13'","Education","Master's degree","17","-2"
"156295","Berea College","2017","First major","'13'","Education","Bachelor's degree","17","-2"
"156295","Berea College","2017","Second major","'13'","Education","Bachelor's degree","4","-2"
"156356","Brescia University","2017","First major","'13'","Education","Bachelor's degree","4","-2"
"156356","Brescia University","2017","First major","'13'","Education","Master's degree","1","-2"
"156356","Brescia University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"156365","Campbellsville University","2017","First major","'13'","Education","Bachelor's degree","45","-2"
"156365","Campbellsville University","2017","First major","'13'","Education","Master's degree","78","-2"
"156365","Campbellsville University","2017","Second major","'13'","Education","Bachelor's degree","5","-2"
"156541","University of the Cumberlands","2017","First major","'13'","Education","Bachelor's degree","35","-2"
"156541","University of the Cumberlands","2017","First major","'13'","Education","Master's degree","1149","-2"
"156541","University of the Cumberlands","2017","First major","'13'","Education","Doctor's degree - research/scholarship","35","-2"
"156541","University of the Cumberlands","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"156620","Eastern Kentucky University","2017","First major","'13'","Education","Bachelor's degree","172","-2"
"156620","Eastern Kentucky University","2017","First major","'13'","Education","Master's degree","238","-2"
"156620","Eastern Kentucky University","2017","First major","'13'","Education","Doctor's degree - professional practice","0","-2"
"156620","Eastern Kentucky University","2017","First major","'13'","Education","Doctor's degree - other","22","-2"
"156745","Georgetown College","2017","First major","'13'","Education","Bachelor's degree","11","-2"
"156745","Georgetown College","2017","First major","'13'","Education","Master's degree","128","-2"
"156745","Georgetown College","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"157030","Kentucky Mountain Bible College","2017","First major","'13'","Education","Bachelor's degree","0","-2"
"157058","Kentucky State University","2017","First major","'13'","Education","Bachelor's degree","18","-2"
"157058","Kentucky State University","2017","First major","'13'","Education","Master's degree","4","-2"
"157058","Kentucky State University","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"157076","Kentucky Wesleyan College","2017","First major","'13'","Education","Bachelor's degree","12","-2"
"157076","Kentucky Wesleyan College","2017","Second major","'13'","Education","Bachelor's degree","5","-2"
"157085","University of Kentucky","2017","First major","'13'","Education","Bachelor's degree","458","-2"
"157085","University of Kentucky","2017","First major","'13'","Education","Master's degree","131","-2"
"157085","University of Kentucky","2017","First major","'13'","Education","Doctor's degree - research/scholarship","49","-2"
"157085","University of Kentucky","2017","Second major","'13'","Education","Bachelor's degree","5","-2"
"157085","University of Kentucky","2017","Second major","'13'","Education","Master's degree","0","-2"
"157100","Kentucky Christian University","2017","First major","'13'","Education","Bachelor's degree","10","-2"
"157100","Kentucky Christian University","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"157216","Lindsey Wilson College","2017","First major","'13'","Education","Bachelor's degree","20","-2"
"157216","Lindsey Wilson College","2017","First major","'13'","Education","Master's degree","4","-2"
"157216","Lindsey Wilson College","2017","First major","'13'","Education","Doctor's degree - research/scholarship","0","-2"
"157216","Lindsey Wilson College","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"157289","University of Louisville","2017","First major","'13'","Education","Bachelor's degree","246","-2"
"157289","University of Louisville","2017","First major","'13'","Education","Master's degree","323","-2"
"157289","University of Louisville","2017","First major","'13'","Education","Doctor's degree - research/scholarship","33","-2"
"157289","University of Louisville","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"157289","University of Louisville","2017","Second major","'13'","Education","Master's degree","3","-2"
"157377","Midway University","2017","First major","'13'","Education","Bachelor's degree","28","-2"
"157377","Midway University","2017","First major","'13'","Education","Master's degree","20","-2"
"157386","Morehead State University","2017","First major","'13'","Education","Bachelor's degree","136","-2"
"157386","Morehead State University","2017","First major","'13'","Education","Master's degree","135","-2"
"157386","Morehead State University","2017","First major","'13'","Education","Doctor's degree - other","18","-2"
"157401","Murray State University","2017","First major","'13'","Education","Bachelor's degree","153","-2"
"157401","Murray State University","2017","First major","'13'","Education","Master's degree","172","-2"
"157401","Murray State University","2017","First major","'13'","Education","Doctor's degree - other","0","-2"
"157447","Northern Kentucky University","2017","First major","'13'","Education","Bachelor's degree","165","-2"
"157447","Northern Kentucky University","2017","First major","'13'","Education","Master's degree","89","-2"
"157447","Northern Kentucky University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","9","-2"
"157447","Northern Kentucky University","2017","First major","'13.1306'","Foreign Language Teacher Education","Bachelor's degree","0","-2"
"157447","Northern Kentucky University","2017","Second major","'13'","Education","Bachelor's degree","41","-2"
"157535","University of Pikeville","2017","First major","'13'","Education","Bachelor's degree","11","-2"
"157535","University of Pikeville","2017","First major","'13'","Education","Master's degree","25","-2"
"157535","University of Pikeville","2017","Second major","'13'","Education","Bachelor's degree","0","-2"
"157757","Spalding University","2017","First major","'13'","Education","Bachelor's degree","6","-2"
"157757","Spalding University","2017","First major","'13'","Education","Master's degree","46","-2"
"157757","Spalding University","2017","First major","'13'","Education","Doctor's degree - research/scholarship","13","-2"
"157757","Spalding University","2017","First major","'13.1306'","Foreign Language Teacher Education","Master's degree","0","-2"
"157809","Thomas More University","2017","First major","'13'","Education","Bachelor's degree","17","-2"
"157809","Thomas More University","2017","First major","'13'","Education","Master's degree","10","-2"
"157818","Transylvania University","2017","First major","'13'","Education","Bachelor's degree","6","-2"
"157818","Transylvania University","2017","Second major","'13'","Education","Bachelor's degree","1","-2"
"157863","Union College","2017","First major","'13'","Education","Bachelor's degree","26","-2"
"157863","Union College","2017","First major","'13'","Education","Master's degree","76","-2"
"157863","Union College","2017","Second major","'13'","Education","Bachelor's degree","5","-2"
"157863","Union College","2017","Second major","'13'","Education","Master's degree","0","-2"
"157951","Western Kentucky University","2017","First major","'13'","Education","Bachelor's degree","216","-2"
"157951","Western Kentucky University","2017","First major","'13'","Education","Master's degree","137","-2"
"157951","Western Kentucky University","2017","First major","'13'","Education","Doctor's degree - professional practice","0","-2"
"157951","Western Kentucky University","2017","First major","'13'","Education","Doctor's degree - other","20","-2"
