"unitid","institution name","year","C2015_A.First or Second Major","C2015_A.CIP Code -  2010 Classification","CipTitle","C2015_A.Award Level code","C2015_A_RV.Grand total","IDX_C"
"126562","University of Colorado Denver/Anschutz Medical Campus","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","15","-2"
"126562","University of Colorado Denver/Anschutz Medical Campus","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","7","-2"
"126562","University of Colorado Denver/Anschutz Medical Campus","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","5","-2"
"126562","University of Colorado Denver/Anschutz Medical Campus","2015","First major","'16.0905'","Spanish Language and Literature","Master's degree","7","-2"
"126562","University of Colorado Denver/Anschutz Medical Campus","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","6","-2"
"126562","University of Colorado Denver/Anschutz Medical Campus","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"126580","University of Colorado Colorado Springs","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","8","-2"
"126580","University of Colorado Colorado Springs","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","8","-2"
"126614","University of Colorado Boulder","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","132","-2"
"126614","University of Colorado Boulder","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","65","-2"
"126614","University of Colorado Boulder","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","16","-2"
"126614","University of Colorado Boulder","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","51","-2"
"126614","University of Colorado Boulder","2015","First major","'16.0905'","Spanish Language and Literature","Master's degree","7","-2"
"126614","University of Colorado Boulder","2015","First major","'16.0905'","Spanish Language and Literature","Doctor's degree - research/scholarship","5","-2"
"126614","University of Colorado Boulder","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","54","-2"
"126614","University of Colorado Boulder","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","20","-2"
"126678","Colorado College","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","11","-2"
"126678","Colorado College","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"126678","Colorado College","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"126818","Colorado State University-Fort Collins","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","29","-2"
"126818","Colorado State University-Fort Collins","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","7","-2"
"126818","Colorado State University-Fort Collins","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","44","-2"
"126818","Colorado State University-Fort Collins","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","1","-2"
"127060","University of Denver","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","14","-2"
"127060","University of Denver","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","8","-2"
"127060","University of Denver","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","34","-2"
"127060","University of Denver","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","24","-2"
"127185","Fort Lewis College","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","3","-2"
"127185","Fort Lewis College","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"127185","Fort Lewis College","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"127185","Fort Lewis College","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"127556","Colorado Mesa University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","5","-2"
"127556","Colorado Mesa University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","5","-2"
"127565","Metropolitan State University of Denver","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","43","-2"
"127565","Metropolitan State University of Denver","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","4","-2"
"127741","University of Northern Colorado","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","47","-2"
"127741","University of Northern Colorado","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","4","-2"
"127741","University of Northern Colorado","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","23","-2"
"127741","University of Northern Colorado","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","2","-2"
"127741","University of Northern Colorado","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"127918","Regis University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","6","-2"
"127918","Regis University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"127918","Regis University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","9","-2"
"127918","Regis University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","7","-2"
"128106","Colorado State University Pueblo","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","10","-2"
"128106","Colorado State University Pueblo","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","3","-2"
"128391","Western Colorado University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"128391","Western Colorado University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"128391","Western Colorado University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"128391","Western Colorado University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"128498","Albertus Magnus College","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"128498","Albertus Magnus College","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"128771","Central Connecticut State University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","23","-2"
"128771","Central Connecticut State University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","16","-2"
"128771","Central Connecticut State University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","19","-2"
"128771","Central Connecticut State University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","6","-2"
"128771","Central Connecticut State University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","5","-2"
"128902","Connecticut College","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","20","-2"
"128902","Connecticut College","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"128902","Connecticut College","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","11","-2"
"128902","Connecticut College","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","5","-2"
"129020","University of Connecticut","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","39","129020"
"129020","University of Connecticut","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","16","129020"
"129020","University of Connecticut","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","18","129020"
"129020","University of Connecticut","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","18","129020"
"129020","University of Connecticut","2015","First major","'16.0905'","Spanish Language and Literature","Master's degree","0","129020"
"129020","University of Connecticut","2015","First major","'16.0905'","Spanish Language and Literature","Doctor's degree - research/scholarship","4","129020"
"129020","University of Connecticut","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","35","129020"
"129020","University of Connecticut","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","15","129020"
"129215","Eastern Connecticut State University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","7","-2"
"129215","Eastern Connecticut State University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","7","-2"
"129215","Eastern Connecticut State University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","2","-2"
"129215","Eastern Connecticut State University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"129242","Fairfield University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","2","-2"
"129242","Fairfield University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"129242","Fairfield University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","3","-2"
"129242","Fairfield University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"129525","University of Hartford","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"130226","Quinnipiac University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","2","-2"
"130226","Quinnipiac University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"130226","Quinnipiac University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"130226","Quinnipiac University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"130253","Sacred Heart University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","7","-2"
"130253","Sacred Heart University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","7","-2"
"130253","Sacred Heart University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"130253","Sacred Heart University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"130314","University of Saint Joseph","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","3","-2"
"130314","University of Saint Joseph","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"130314","University of Saint Joseph","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"130314","University of Saint Joseph","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"130493","Southern Connecticut State University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","28","-2"
"130493","Southern Connecticut State University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","9","-2"
"130493","Southern Connecticut State University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","19","-2"
"130590","Trinity College","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","25","-2"
"130590","Trinity College","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","11","-2"
"130590","Trinity College","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","10","-2"
"130590","Trinity College","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"130697","Wesleyan University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","9","-2"
"130697","Wesleyan University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","0","-2"
"130697","Wesleyan University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"130697","Wesleyan University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","3","-2"
"130697","Wesleyan University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"130776","Western Connecticut State University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","5","-2"
"130776","Western Connecticut State University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","5","-2"
"130794","Yale University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","21","-2"
"130794","Yale University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","35","-2"
"130794","Yale University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","23","-2"
"130794","Yale University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"130794","Yale University","2015","First major","'16.0905'","Spanish Language and Literature","Master's degree","7","-2"
"130794","Yale University","2015","First major","'16.0905'","Spanish Language and Literature","Doctor's degree - research/scholarship","3","-2"
"130794","Yale University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","6","-2"
"130794","Yale University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"130934","Delaware State University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"130934","Delaware State University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"130943","University of Delaware","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","39","-2"
"130943","University of Delaware","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","28","-2"
"130943","University of Delaware","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","2","-2"
"130943","University of Delaware","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","24","-2"
"131159","American University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","5","-2"
"131159","American University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"131159","American University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","8","-2"
"131159","American University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","6","-2"
"131283","The Catholic University of America","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","8","-2"
"131283","The Catholic University of America","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","7","-2"
"131283","The Catholic University of America","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","3","-2"
"131283","The Catholic University of America","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"131283","The Catholic University of America","2015","First major","'16.0905'","Spanish Language and Literature","Master's degree","2","-2"
"131283","The Catholic University of America","2015","First major","'16.0905'","Spanish Language and Literature","Doctor's degree - research/scholarship","0","-2"
"131283","The Catholic University of America","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","6","-2"
"131283","The Catholic University of America","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","6","-2"
"131399","University of the District of Columbia","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","2","-2"
"131399","University of the District of Columbia","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"131450","Gallaudet University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","23","-2"
"131450","Gallaudet University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","51","-2"
"131450","Gallaudet University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","2","-2"
"131450","Gallaudet University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"131469","George Washington University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","21","-2"
"131469","George Washington University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"131469","George Washington University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","30","-2"
"131469","George Washington University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","6","-2"
"131496","Georgetown University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","86","-2"
"131496","Georgetown University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","34","-2"
"131496","Georgetown University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","17","-2"
"131496","Georgetown University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","13","-2"
"131496","Georgetown University","2015","First major","'16.0905'","Spanish Language and Literature","Master's degree","6","-2"
"131496","Georgetown University","2015","First major","'16.0905'","Spanish Language and Literature","Doctor's degree - research/scholarship","6","-2"
"131496","Georgetown University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","19","-2"
"131496","Georgetown University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"131520","Howard University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","8","-2"
"131520","Howard University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","0","-2"
"131520","Howard University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","6","-2"
"131520","Howard University","2015","First major","'16.0905'","Spanish Language and Literature","Master's degree","0","-2"
"131876","Trinity Washington University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"131876","Trinity Washington University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"132471","Barry University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"132471","Barry University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"132471","Barry University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"132471","Barry University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"132903","University of Central Florida","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","33","-2"
"132903","University of Central Florida","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","2","-2"
"132903","University of Central Florida","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","23","-2"
"132903","University of Central Florida","2015","First major","'16.0905'","Spanish Language and Literature","Master's degree","2","-2"
"132903","University of Central Florida","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"132903","University of Central Florida","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"133492","Eckerd College","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","5","-2"
"133492","Eckerd College","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"133492","Eckerd College","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","14","-2"
"133492","Eckerd College","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","12","-2"
"133669","Florida Atlantic University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","39","-2"
"133669","Florida Atlantic University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","24","-2"
"133669","Florida Atlantic University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","5","-2"
"133669","Florida Atlantic University","2015","First major","'16.0905'","Spanish Language and Literature","Master's degree","9","-2"
"133669","Florida Atlantic University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","12","-2"
"133669","Florida Atlantic University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","5","-2"
"133711","Flagler College","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","4","-2"
"133711","Flagler College","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"133711","Flagler College","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"133711","Flagler College","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"133951","Florida International University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","42","-2"
"133951","Florida International University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","14","-2"
"133951","Florida International University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","9","-2"
"133951","Florida International University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","23","-2"
"133951","Florida International University","2015","First major","'16.0905'","Spanish Language and Literature","Master's degree","6","-2"
"133951","Florida International University","2015","First major","'16.0905'","Spanish Language and Literature","Doctor's degree - research/scholarship","9","-2"
"133951","Florida International University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","5","-2"
"133951","Florida International University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"134079","Florida Southern College","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"134079","Florida Southern College","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"134079","Florida Southern College","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","2","-2"
"134079","Florida Southern College","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"134097","Florida State University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","89","-2"
"134097","Florida State University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","27","-2"
"134097","Florida State University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","5","-2"
"134097","Florida State University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","22","-2"
"134097","Florida State University","2015","First major","'16.0905'","Spanish Language and Literature","Master's degree","4","-2"
"134097","Florida State University","2015","First major","'16.0905'","Spanish Language and Literature","Doctor's degree - research/scholarship","3","-2"
"134097","Florida State University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","52","-2"
"134097","Florida State University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","16","-2"
"134130","University of Florida","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","220","-2"
"134130","University of Florida","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","20","-2"
"134130","University of Florida","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","21","-2"
"134130","University of Florida","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","55","-2"
"134130","University of Florida","2015","First major","'16.0905'","Spanish Language and Literature","Master's degree","4","-2"
"134130","University of Florida","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","32","-2"
"134130","University of Florida","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","8","-2"
"134945","Jacksonville University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","4","-2"
"134945","Jacksonville University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","0","-2"
"134945","Jacksonville University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"134945","Jacksonville University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"134945","Jacksonville University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"135726","University of Miami","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","15","-2"
"135726","University of Miami","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","4","-2"
"135726","University of Miami","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","9","-2"
"135726","University of Miami","2015","First major","'16.0905'","Spanish Language and Literature","Doctor's degree - research/scholarship","3","-2"
"135726","University of Miami","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","22","-2"
"135726","University of Miami","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","17","-2"
"136172","University of North Florida","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","24","-2"
"136172","University of North Florida","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","4","-2"
"136172","University of North Florida","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","18","-2"
"136172","University of North Florida","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","6","-2"
"136172","University of North Florida","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","6","-2"
"136950","Rollins College","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","8","-2"
"136950","Rollins College","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"136950","Rollins College","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","2","-2"
"136950","Rollins College","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"137351","University of South Florida","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","44","-2"
"137351","University of South Florida","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","33","-2"
"137351","University of South Florida","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","27","-2"
"137351","University of South Florida","2015","First major","'16.0905'","Spanish Language and Literature","Master's degree","17","-2"
"137351","University of South Florida","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","10","-2"
"137351","University of South Florida","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"137546","Stetson University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","7","-2"
"137546","Stetson University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","6","-2"
"137546","Stetson University","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","4","-2"
"137546","Stetson University","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","3","-2"
"137847","The University of Tampa","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","2","-2"
"137847","The University of Tampa","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"137847","The University of Tampa","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"137847","The University of Tampa","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","1","-2"
"138600","Agnes Scott College","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","7","-2"
"138600","Agnes Scott College","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","2","-2"
"138600","Agnes Scott College","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","10","-2"
"138600","Agnes Scott College","2015","Second major","'16.0905'","Spanish Language and Literature","Bachelor's degree","6","-2"
"138716","Albany State University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","0","-2"
"138716","Albany State University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"138947","Clark Atlanta University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","1","-2"
"138947","Clark Atlanta University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Master's degree","0","-2"
"138947","Clark Atlanta University","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Doctor's degree - research/scholarship","0","-2"
"138947","Clark Atlanta University","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","0","-2"
"138947","Clark Atlanta University","2015","First major","'16.0905'","Spanish Language and Literature","Master's degree","0","-2"
"139144","Berry College","2015","First major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","5","-2"
"139144","Berry College","2015","First major","'16.0905'","Spanish Language and Literature","Bachelor's degree","4","-2"
"139144","Berry College","2015","Second major","'16'","Foreign Languages, Literatures, and Linguistics","Bachelor's degree","7","-2"
